"Code du groupement d'utilisation";"Libellé du groupement d'utilisation";"Continent";"Code du pays";"Libellé du pays";"Libellé du flux";"Valeur DHS Janvier 2017";"Valeur DHS Février 2017";"Valeur DHS Mars 2017";"Valeur DHS Avril 2017";"Valeur DHS Mai 2017";"Valeur DHS Juin 2017";"Valeur DHS Juillet 2017";"Valeur DHS Aout 2017";"Valeur DHS Septembre 2017";"Valeur DHS Octobre 2017";"Valeur DHS Novembre 2017";"Valeur DHS Décembre 2017";"Valeur DHS Janvier 2018";"Valeur DHS Février 2018";"Valeur DHS Mars 2018";"Valeur DHS Avril 2018";"Valeur DHS Mai 2018";"Valeur DHS Juin 2018";"Valeur DHS Juillet 2018";"Valeur DHS Aout 2018";"Valeur DHS Septembre 2018";"Valeur DHS Octobre 2018";"Valeur DHS Novembre 2018";"Valeur DHS Décembre 2018";"Valeur DHS Janvier 2019";"Valeur DHS Février 2019";"Valeur DHS Mars 2019";"Valeur DHS Avril 2019";"Valeur DHS Mai 2019";"Valeur DHS Juin 2019";"Valeur DHS Juillet 2019";"Valeur DHS Aout 2019";"Valeur DHS Septembre 2019";"Valeur DHS Octobre 2019";"Valeur DHS Novembre 2019";"Valeur DHS Décembre 2019";"Valeur DHS Janvier 2020";"Valeur DHS Février 2020";"Valeur DHS Mars 2020";"Valeur DHS Avril 2020";"Valeur DHS Mai 2020";"Valeur DHS Juin 2020";"Valeur DHS Juillet 2020";"Valeur DHS Aout 2020";"Valeur DHS Septembre 2020";"Valeur DHS Octobre 2020";"Valeur DHS Novembre 2020";"Valeur DHS Décembre 2020";"Valeur DHS Janvier 2021";"Valeur DHS Février 2021";"Valeur DHS Mars 2021";"Valeur DHS Avril 2021";"Valeur DHS Mai 2021";"Valeur DHS Juin 2021";"Valeur DHS Juillet 2021";"Valeur DHS Aout 2021";"Valeur DHS Septembre 2021";"Valeur DHS Octobre 2021";"Valeur DHS Novembre 2021";"Valeur DHS Décembre 2021";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"LA";"REPUBLIQUE DEMOCRATIQUE POPULAIRE LAO";"Importations CAF";"29040";"48230";"411295";"0";"0";"0";"0";"0";"0";"37530,54";"0";"8020";"0";"49076";"878";"0";"0";"0";"0";"6782";"36980";"0";"0";"0";"338444";"0";"85561";"0";"10300";"0";"105176";"0";"60384";"58191";"17595";"1828";"0";"0";"0";"0";"0";"466";"1624";"44890";"10118";"11553";"0";"70819";"1239";"0";"5688";"2116";"218095";"26540";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"PS";"TERRITOIRE PALESTINIEN OCCUPE";"Importations CAF";"0";"6942";"0";"662";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4237";"0";"0";"0";"0";"2032";"0";"290";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"39764";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"TM";"TURKMENISTAN";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6000";"0";"0";"0";"3866";"0";"0";"0";"0";"0";"4676";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"VN";"VIET NAM";"Exportations FAB";"24220";"16193";"2655";"22647";"9471";"1149028";"66644";"39414";"0";"39123";"83825";"78187";"102248";"62760";"222050";"12182";"170141";"881870";"190396";"106540";"400436";"295565";"182723";"26691";"506510";"378316";"317286";"609102";"13805";"110911";"149348";"0";"968759";"1719993";"1783980,2";"248709";"701853,876";"15447";"106";"242942";"264288";"205660";"336183";"61353";"166397";"280045";"114458";"1185247";"108399";"931460,16";"574241";"5385";"126167";"114838";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"YE";"YEMEN";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19269";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8347";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"AL";"ALBANIE";"Importations CAF";"184879";"187992";"810099";"433233";"507030";"151820";"536624";"768883";"773362";"584265";"786622";"200906";"373498";"699844";"547824,94";"563974";"219125";"293223";"672723";"786467";"912498,6";"1130935";"1222227";"534958";"519618";"584786";"446171";"859597";"1036451";"436713";"958226";"2110200";"876365";"1343187";"1240751";"434179";"613691";"672171";"919356";"324502";"268162";"314326";"165911";"66780";"53501";"418465,37";"410967";"565750";"175804";"121660";"352035,07";"303720,97";"224605";"291281";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"CY";"CHYPRE";"Importations CAF";"228080";"0";"2480";"17296";"123642";"290045";"0";"5798";"0";"6220";"564263";"0";"0";"0";"1996";"26968";"6436";"28130";"2700";"5867";"23042";"8166";"9549";"0";"296266";"4076";"0";"0";"55227";"0";"3696";"79208";"851563";"671600";"0";"1048343";"1476758";"0";"60";"17800";"25791";"360410";"0";"0";"0";"0";"1668617";"0";"4507";"184623";"9324";"0";"4696";"4385";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"DE";"ALLEMAGNE";"Importations CAF";"750055148,46";"818029779,391";"864486764,731";"934729047,634";"1156282515,397";"779422491,088";"781695785,187";"659333312,064";"788160149,261";"672309769,362";"905486321,13";"653548211,629";"630280432,757";"659523544,433";"735112652,195";"878521230,15";"814259371,38";"732488653,416";"739563385,928";"829560158,291";"747629007,237";"718989380,491";"565071073,427";"530395160,437";"615463307,647";"679515129,433";"603037522,657";"709325725,233";"743700844,626";"590285456,278";"746207120,671";"516457888,053";"631778397,088";"796146686,696";"680693422,198";"765377838,145";"674964059,358";"469351866,392";"599214436,997";"442869576,995";"270670676,231";"408075999,979";"424949149,077";"492306756,915";"495957347,084";"470691695,684";"651355650,573";"651225036,217";"586356142,451";"558994211,369";"765672796,641";"695100964,953";"630900032,107";"558210343,859";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"ES";"ESPAGNE";"Exportations FAB";"1750522608,13";"2036613462,962";"2340061020,448";"2315035421,762";"2196260800,176";"1657300344,453";"2072173667,094";"2472716449,417";"1939712795,884";"2829268747,315";"2412220323,561";"1711636362,237";"2141089979,952";"2231246969,78";"2769730916,59";"2727711783,157";"2569986069,595";"1982411936,641";"2296651937,52";"2122795138,095";"2480917586,491";"2958948792,833";"2500948298,515";"1779676263,479";"2257997497,713";"2191494312,153";"2607096682,888";"2813153284,429";"2656068816,987";"2079892709,547";"2421439422,582";"1977915239,094";"2762322931,034";"2940191621,328";"2434934835,982";"1884541422,795";"2550987475,694";"2702170850,256";"1234187772,189";"271435821,131";"930623397,126";"2023446542,143";"2440264425,206";"2579076249,832";"3318263949,129";"3073454473,443";"2273823117,456";"1717219055,906";"2320583099,105";"2278065185,413";"2108575013,848";"2398270234,015";"1931163598,948";"2642628961,937";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"IS";"ISLANDE";"Exportations FAB";"97205";"1715966,92";"447432,45";"557883,43";"58936";"949472,866";"893147,046";"492972,666";"1079377,102";"484498,709";"489240,793";"610552";"3419996,524";"2574541,665";"482945,883";"920818,146";"1182510,941";"204430,575";"0";"348639,938";"546260,663";"752767,649";"1617071,878";"1213893,763";"0";"7055";"1396028,22";"797491,776";"2400";"8876";"80281";"765";"904144,514";"300830";"562753,766";"992588,394";"130317,841";"0";"18170";"0";"83030";"0";"8702";"30886";"30054";"33876";"1500";"0";"40192";"1944159,641";"30802";"28686";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"LT";"LITUANIE";"Exportations FAB";"2230";"656149,3";"610314,36";"278528,4";"279775,09";"537284,433";"583368,874";"289650,998";"1679914,327";"473452,709";"976448,23";"5103141";"570820,365";"679184,425";"1106482,018";"1663987,731";"302804,939";"1228454,576";"390220,281";"0";"559233,061";"833980,443";"1662261,969";"675784,084";"550131,299";"1242030,496";"3076047,329";"1570498,899";"1163980,22";"2530945,526";"482664,079";"386546,566";"1834591,58";"2115424,452";"2195916,562";"1603618,733";"178831,824";"356969,656";"347270";"379675,853";"200513,948";"405614,725";"277310,972";"282338,943";"716529,051";"94466,56";"279713,712";"368443,342";"86663,254";"730655,084";"1377188,116";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"NO";"NORVEGE";"Exportations FAB";"10066";"170053";"210824,458";"0";"605902";"6440";"3810";"171926";"3094";"85040";"392562";"78144";"13393";"57536";"188549";"81214";"12208";"308273";"275343";"18357";"0";"45995";"114530";"136788";"39551";"65706";"3436";"167270";"9223";"12086";"398536";"45360";"208448";"1485";"3043";"94145";"37864";"65561,39";"6949";"0";"334254,6";"114131";"27711";"9709";"2782";"83769";"107993,598";"181586,004";"4244,6";"659703,237";"3098665,465";"6608054,1";"7266850";"4406350";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"PT";"PORTUGAL";"Exportations FAB";"142871210,117";"171009551,273";"184901720,679";"168641963,719";"196041480,693";"165887478,911";"198031004,253";"197500589,106";"147308245,48";"237378914,943";"186457494,931";"135374001,231";"175844650,528";"210773223,25";"259377493,151";"264741711,526";"235071980,852";"191600320,593";"201797154,827";"190728532,197";"173107596,417";"237946856,543";"183783187,667";"132121653,392";"208425669,244";"188924692,279";"302195544,824";"236080475,88";"293778296,16";"211874350,864";"196445859,257";"193845114,437";"229163696,132";"194957452,259";"169646837,698";"143242824,269";"160479658,162";"221157940,821";"101004856,02";"38813973,864";"97382631,05";"155466819,077";"197127874,68";"155570809,96";"190336488,958";"239297528,175";"232907522,842";"87764936,69";"189346001,974";"129628696,357";"183181424,973";"175139328,359";"126288840,413";"172430933,994";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"SM";"SAINT-MARIN";"Exportations FAB";"11606";"19467";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5094";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6030";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"AO";"ANGOLA";"Importations CAF";"0";"0";"17331,84";"0";"0";"778";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83403";"0";"0";"1539";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"53145";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"CV";"CAP-VERT";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"200";"67";"0";"0";"1582";"0";"0";"922";"4465";"16610";"3021";"921";"1453";"0";"0";"0";"0";"0";"23791";"206";"2267";"690";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"GM";"GAMBIE";"Exportations FAB";"0";"992506,34";"1887261";"450361";"21135";"0";"112613";"373859";"505219";"674843";"348034";"1134795";"0";"738288,11";"1577713,32";"625407";"55000";"876664";"614806";"17910";"0";"191540";"206204,25";"1845259";"286804";"294143,36";"650535";"357607,61";"63793,14";"623340";"1607556";"3913563";"2523873";"1879545";"4211578";"1414144";"891150";"3812589";"225738";"0";"679581";"2203713";"2155524";"2896444";"1066037";"2526782,5";"3384269,135";"3836039";"3029476";"120739";"298444";"1190717";"3258759";"495243";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"GF";"GUYANE FRANCAISE";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23408";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"GP";"GUADELOUPE";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15359";"0";"0";"0";"1444";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27742";"0";"0";"0";"4600";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"GS";"GEORGIE DU SUD ET LES ILES SANDWICH DU SUD";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9764";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"PY";"PARAGUAY";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"110914";"0";"0";"26333";"0";"8014";"0";"0";"0";"0";"263";"0";"0";"12577";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"0";"1746";"1097";"1338";"0";"0";"28331";"28500";"0";"0";"0";"0";"0";"255399";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"TT";"TRINITE-ET-TOBAGO";"Exportations FAB";"0";"22580";"0";"0";"0";"13060";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7249";"0";"0";"0";"5200";"6000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"AF";"AFGHANISTAN";"Exportations FAB";"0";"0";"0";"110";"411040";"10000";"0";"0";"0";"59688";"0";"0";"0";"0";"256320";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"146055";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"104890";"0";"0";"0";"0";"0";"0";"0";"272670";"0";"0";"0";"0";"394440";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"IN";"INDE";"Exportations FAB";"133196";"31005";"58202";"84338";"1312557,048";"103496";"622054";"497215";"56916";"104264";"493096,16";"455984,11";"277342,76";"84674";"212442,64";"229458,68";"31817";"157534";"657260,68";"507884";"235509,44";"272113,6";"44847";"23550";"327420,5";"174363,6";"306927,33";"785139,6";"281042,86";"387832,43";"526151,79";"126522,24";"519640,36";"1646811,56";"404994";"198126,04";"386336,22";"466861,18";"436208,38";"0";"79043";"117227";"240007,73";"83798,3";"293948";"112631,3";"62844,798";"107983";"422431,98";"212583,788";"287982";"225467";"98207";"229846,78";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"KW";"KOWEIT";"Exportations FAB";"2387714,13";"546424";"1502519,58";"1690585,15";"1290016,181";"482363414,979";"4592249,72";"153833873,3";"1530332";"5725547,126";"6470800,164";"1871727,164";"8504823,962";"8594298,648";"1365310,3";"3599363,004";"4638607,19";"706911,853";"1106439";"2636421,44";"12379523,981";"1602882,733";"6519110,712";"12866421,18";"2187631";"856456,5";"6264117,02";"16560428,64";"4726895,071";"319780";"12996643,246";"3207726,698";"16065495,36";"13535783,18";"13697970,072";"9824839,247";"1021066,25";"6224109";"2773716,12";"3046439";"162258,6";"4364963";"5874788,133";"643885";"10778869,159";"17541057,72";"10683142,966";"2353129,01";"2159901,5";"2349903,646";"2549870,6";"10069589,5";"11420663";"20838063,5";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"KZ";"KAZAKHSTAN";"Exportations FAB";"0";"0";"0";"3725";"0";"0";"0";"1888656";"0";"108468";"0";"0";"0";"0";"0";"0";"0";"24285,92";"0";"0";"208000";"0";"0";"0";"116000";"0";"0";"0";"182262,809";"22301,137";"0";"0";"551885,658";"3440";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"MN";"MONGOLIE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21525";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"NP";"NEPAL";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11725";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1423182";"0";"0";"0";"0";"0";"0";"4086275";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3787924";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"ASIE";"PH";"PHILIPPINES";"Exportations FAB";"0";"5948";"11066";"78567";"13466";"41996";"99347";"76097";"167261";"369570";"23131,46";"14396";"42640";"0";"31221";"190844";"146098";"3000";"3000";"25185";"23532";"19837";"66663";"79959";"235767";"285817";"8584";"14470";"22958";"273702";"307285";"317750";"4310";"0";"3000";"205692";"83490";"32606";"121441";"0";"0";"224946";"0";"28138";"175119";"206223";"804217";"521816";"0";"701944";"717635";"296658";"488187";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AUSTRALIE";"PG";"PAPOUASIE-NOUVELLE-GUINEE";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"109152";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"AD";"ANDORRE";"Importations CAF";"0";"0";"0";"9719";"0";"46008";"0";"0";"0";"0";"0";"0";"58230";"0";"0";"0";"0";"0";"0";"0";"110";"0";"0";"310";"0";"0";"6212";"0";"0";"293";"0";"914";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"145";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"GG";"GUERNESEY";"Exportations FAB";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3250";"3300";"21014";"2125";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"HU";"HONGRIE";"Importations CAF";"27263456";"26659766";"29624266";"23633157";"38771693";"34879347,41";"41642018";"26423473,32";"27316158";"40810124";"47739776";"17580249,3";"56315813";"57742455";"73715543";"63962696,4";"71408306,97";"43948918";"55536462";"42725095";"44519868";"39514210";"28731981";"23114600";"40225817,983";"21644450";"23548716";"21277973,11";"39544379";"24020001";"27524831";"16119025,719";"26415235,487";"58283011,617";"33943582,859";"21765406,357";"24652715,217";"24880731,129";"23704435,639";"8610651,214";"12986600,449";"31427447,769";"21360274,582";"31753671,801";"39108456,185";"45068841,573";"73240753,983";"75932312,407";"67873375,325";"118064877,501";"135311481,047";"81974612,649";"145665602,318";"83685461,644";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"MT";"MALTE";"Exportations FAB";"3072851";"428026,01";"824798,41";"1020306,41";"839099,66";"1375728,012";"0";"1814861,571";"6680";"375956,767";"424620,656";"0";"1194648,051";"311542,277";"626159,125";"494027,612";"675443,966";"4635";"12547";"1748274,536";"32570";"369608,641";"8169";"463202,465";"474926,199";"581317,101";"161042";"1919449,287";"48659";"0";"13319";"0";"13477";"192742";"87046,303";"36242";"5126,4";"535821,635";"112000";"5152";"143161";"0";"3369";"3855";"0";"6402,031";"0";"956604,092";"41350";"11618";"905187,568";"6416300";"4524881";"99813";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"EUROPE";"RU";"FEDERATION DE RUSSIE";"Importations CAF";"3202348";"2297718";"3860240";"8250117";"5872806";"5064788";"3926182";"4788652";"6483277";"8112693";"3049114";"10018636";"2140728";"4096315";"6555341";"17137635";"6142121";"26595535";"5105410";"2806989";"13768876";"4881191";"4509269";"27713403";"10579845";"15934667";"6821991";"8502384";"31680954";"25902894";"20977657";"3376772";"27105198";"6952738,554";"18684328,747";"3614009,4";"19319553,857";"4059359,476";"22475137,573";"29774831,103";"3977923,721";"13077944";"19968594";"22704308";"13096935,33";"8055340,088";"8583327,803";"23578500,189";"5702253,045";"21436309,19";"13547789,589";"4565100,337";"22416375,048";"5791056,873";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"BF";"BURKINA FASO";"Exportations FAB";"5833123,467";"5482901,21";"4005363,56";"5661534,12";"2690652,237";"3446969,91";"4539402,2";"2034931,82";"4347743,206";"4765797,979";"4807505,02";"6506110,143";"2543885,182";"2321746";"5352348,08";"3568531,427";"4940245,146";"2710691,13";"5658350,53";"4799986,969";"2134020,41";"3358538";"4472106";"5365433";"5962224,22";"5612357,023";"4067286,65";"12457708,414";"5425074,75";"1486908,4";"7914448,005";"1729784";"4414369";"7044385";"4030907,02";"7132243";"3484456,078";"5177547,351";"10961563";"7596287";"4989623";"7258687,27";"16157353,819";"2227692,77";"14682247,564";"8616720";"7469173";"9026772";"2371086";"7465820,695";"14463015";"7334179";"6164533";"16038954";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"DZ";"ALGERIE";"Exportations FAB";"38925324,69";"51517476,424";"85234724,971";"80567734,18";"99978937,23";"59932512,694";"53359737,211";"63616670,45";"20379641,942";"45745017,93";"27488632,62";"23968916,12";"29995192,5";"36136015,64";"42031487,52";"57265093,71";"54613685,423";"20247006,87";"35487834,254";"20039899,38";"24996880,24";"23719508,5";"31167756";"32179384,06";"25679972,57";"48457588,9";"76488558,13";"58104127,6";"35613524,7";"25031667,84";"35792796,36";"16949320,5";"20349716,65";"25823175,61";"26489205,18";"30964264,64";"22582487";"32942163,84";"53240879,16";"14995061,99";"19068105,58";"22581441,69";"20168932";"4223941";"16107121,04";"15234932,63";"13142279";"13030760";"10202560";"11358177";"18330442,33";"24713327,79";"12149042";"12383508";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"ET";"ETHIOPIE";"Exportations FAB";"0";"2887";"54362";"47528";"91475";"10991";"185246";"0";"209047";"608461,575";"97785,828";"0";"174878";"6519";"1858";"0";"1400";"30000";"0";"0";"0";"87954";"880";"440";"770";"770";"4027,5";"220";"540";"220";"2074,5";"11320";"71560";"180551,331";"1368908,516";"0";"0";"15050";"0";"0";"183764";"192311";"116824";"0";"550";"136137";"0";"101964";"0";"65000";"320";"31523";"0";"110";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"TZ";"REPUBLIQUE-UNIE DE TANZANIE";"Importations CAF";"0";"0";"0";"0";"0";"0";"38778";"35717";"0";"0";"0";"0";"27875";"0";"0";"0";"0";"1";"0";"0";"0";"287122";"0";"0";"23892";"0";"0";"0";"20147";"0";"0";"0";"144578";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1703";"291";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"YT";"MAYOTTE";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2916";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AFRIQUE";"ZW";"ZIMBABWE";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20198";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"121025";"0";"0";"0";"0";"0";"0";"0";"59212";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"AI";"ANGUILLA";"Exportations FAB";"0";"0";"0";"20364";"0";"0";"0";"0";"27922";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"8";"PRODUITS FINIS DE CONSOMMATION";"AMERIQUE";"AW";"ARUBA";"Importations CAF";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4956";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";
